account_id,user_id,iban,balance,currency,account_type,status,created_at
22091,2823,AL54801045454877548434,38643.88,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.170
22092,3121,AL13044863968878698435,92308.63,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.173
22093,6052,AL21413401166621888436,25822.09,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.177
22094,8063,AL74609849167576718437,83230.11,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.180
22095,9125,AL67032459622059108438,21095.03,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.187
22096,1787,AL64176898755341978439,60757.35,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.190
22097,7335,AL57665425294690858440,72138.16,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.193
22098,1519,AL48903066414608388441,18848.96,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.200
22099,6678,AL83482379040890718442,84773.09,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.203
22100,9799,AL29657039109574248443,52756.41,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.210
22101,6887,AL70022686756503928444,77476.01,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.213
22102,8543,AL79665861727231918445,83197.42,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.220
22103,9455,AL94744272970426828446,14160.00,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.223
22104,8105,AL02206991440235278447,53344.05,EUR,BUSINESS,FROZEN,2026-02-08 18:49:51.227
22105,6568,AL47059044174148638448,41009.40,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.230
22106,7640,AL12045439102245648449,47590.37,GBP,BUSINESS,FROZEN,2026-02-08 18:49:51.237
22107,2062,AL11657295926629218450,2677.10,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.240
22108,7083,AL37892191027259928451,64329.31,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.247
22109,1734,AL71057533686603768452,3452.37,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.253
22110,160,AL51980742412886698453,85.68,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.257
22111,9738,AL81537019867721748454,42053.25,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.260
22112,6644,AL90123436262444528455,52971.54,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.267
22113,7200,AL18405521277955378456,34439.85,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.270
22114,7902,AL69437958376664938457,17505.95,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.277
22115,2465,AL54578340889242838458,5238.24,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.280
22116,1844,AL88716334985945568459,69090.34,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.287
22117,4457,AL83002719682815938460,40883.84,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.290
22118,5178,AL00101191413552978461,71587.09,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.293
22119,6915,AL20958754106784658462,73782.92,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.300
22120,3600,AL94927684989001428463,35634.84,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.303
22121,8464,AL79745438959317958464,29796.56,EUR,SAVINGS,FROZEN,2026-02-08 18:49:51.307
22122,9192,AL46501301472004348465,73679.00,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.313
22123,4957,AL59626703471929378466,48907.85,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.320
22124,6050,AL41600654290523128467,61727.61,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.323
22125,3819,AL51106133959899208468,63629.52,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.327
22126,4968,AL40787284396305078469,99783.16,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.330
22127,9711,AL30783453910536738470,50464.25,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.333
22128,5652,AL28014675266936028471,53033.82,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.337
22129,7469,AL50192213076114078472,18882.33,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.340
22130,6091,AL95244900591179308473,87757.40,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.347
22131,1474,AL29691586242024468474,5265.08,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.353
22132,8748,AL42879022615880628475,22949.20,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.357
22133,5249,AL34480097293022038476,24549.95,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.360
22134,2035,AL36863471547942268477,82438.33,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.367
22135,4496,AL27772435418142098478,78422.89,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.370
22136,8022,AL84816142248231698479,27432.42,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.377
22137,134,AL66566503698154598480,43972.63,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.380
22138,526,AL57276220271612038481,51035.16,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.387
22139,9448,AL06843669666246798482,32115.90,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.390
22140,1864,AL61124784302804568483,3021.96,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.393
22141,1399,AL15782285772161618484,31633.74,EUR,STANDARD,FROZEN,2026-02-08 18:49:51.397
22142,5778,AL63170040723641548485,20596.91,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.403
22143,4845,AL23614349021675108486,61025.58,USD,STANDARD,FROZEN,2026-02-08 18:49:51.407
22144,3869,AL52750034671091948487,73820.17,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.410
22145,3394,AL59287331937928128488,88496.16,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.417
22146,3132,AL67324319687055218489,6512.21,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.420
22147,5480,AL91208757152173968490,93678.01,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.423
22148,4181,AL69872022787947008491,72783.69,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.430
22149,6915,AL70425577565189738492,31663.90,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.433
22150,9595,AL25205251004235778493,6415.76,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.437
22151,678,AL70902309124406898494,840.47,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.440
22152,2714,AL85621000133282518495,78592.99,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.447
22153,463,AL18044907067072348496,38997.81,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.450
22154,732,AL36331892025938478497,66122.37,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.457
22155,574,AL97764949697278648498,68963.55,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.460
22156,7253,AL20019815988752198499,90416.42,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.463
22157,7964,AL75277143905952568500,86046.24,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.467
22158,5651,AL49681043861418328501,69614.91,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.470
22159,290,AL40451570678381468502,33982.12,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.473
22160,4310,AL96933777431863208503,16688.24,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.480
22161,3980,AL60700770818153968504,69987.74,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.483
22162,5669,AL73022343206310818505,46560.85,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.490
22163,3023,AL45760279511322098506,87407.65,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.493
22164,781,AL60633750981212768507,60679.60,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.497
22165,6434,AL39630261491829068508,9635.35,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.503
22166,4245,AL79383421897202548509,42401.33,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.507
22167,9450,AL36441418357666278510,17935.97,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.510
22168,258,AL21730759168025318511,6315.77,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.517
22169,3912,AL44953291784617328512,92375.47,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.520
22170,1986,AL53123774057942918513,29995.70,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.523
22171,3475,AL48940021435074778514,63945.69,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.530
22172,2338,AL17449353412426138515,6083.34,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.533
22173,6377,AL48480281623863968516,94261.54,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.537
22174,4076,AL32020295399350578517,87355.74,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.543
22175,2729,AL18274180996062948518,5832.94,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.550
22176,4071,AL09762747432775878519,76005.04,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.553
22177,870,AL63920328878532508520,16266.07,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.557
22178,639,AL44112200421284458521,72287.22,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.560
22179,3072,AL02217081249585288522,96592.23,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.563
22180,5289,AL74982164189643238523,17081.16,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.570
22181,6696,AL82912164252751738524,33575.85,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.573
22182,7890,AL04325372703920978525,11560.03,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.577
22183,8505,AL66593595919154728526,39235.25,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.583
22184,9434,AL97374159842531408527,59686.38,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.587
22185,8753,AL20639559583780158528,91032.28,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.590
22186,362,AL80027244186127698529,31855.88,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.597
22187,7381,AL89046458626227198530,259.19,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.603
22188,9734,AL69482856368189958531,2636.14,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.607
22189,4466,AL17630908653133108532,86980.28,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.610
22190,5614,AL65506583933848218533,74328.18,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.617
22191,44,AL60101094105225298534,41207.03,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.620
22192,7191,AL92825842850538468535,49528.72,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.627
22193,6743,AL39217889679376858536,86142.99,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.630
22194,6422,AL61167704258259448537,72747.45,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.637
22195,8677,AL44992535996034518538,57447.67,USD,BUSINESS,FROZEN,2026-02-08 18:49:51.640
22196,3675,AL77787502414134388539,2529.33,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.647
22197,7660,AL70588661000014438540,31155.19,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.653
22198,17,AL62111248465040858541,35861.72,CHF,SAVINGS,FROZEN,2026-02-08 18:49:51.660
22199,2641,AL54858049289784788542,62955.92,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.667
22200,6265,AL55016753133516858543,45405.63,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.670
22201,5612,AL51208205240478528544,7332.74,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.677
22202,6196,AL32768218181102048545,35445.30,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.680
22203,9713,AL83649197777833358546,48284.82,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.687
22204,9080,AL04440639615022918547,87641.75,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.690
22205,5284,AL45008971465051888548,37240.31,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.697
22206,1680,AL78012768116919108549,2543.55,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.703
22207,2931,AL06508810250544168550,81569.62,CHF,SAVINGS,FROZEN,2026-02-08 18:49:51.707
22208,6642,AL92179364476124268551,63743.88,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.710
22209,4400,AL89140159225843848552,75987.16,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.717
22210,7865,AL34505530316244138553,72396.48,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.723
22211,343,AL82742198343913038554,32147.37,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.730
22212,9471,AL89065374812688058555,88777.81,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.737
22213,8113,AL97793862002035948556,24411.13,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.740
22214,4641,AL00951909765469788557,54770.45,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.747
22215,8967,AL15329609530644378558,51400.19,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.750
22216,5881,AL00788087419294248559,15522.70,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.757
22217,8708,AL16408065641489218560,43151.43,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.760
22218,6559,AL03550728227865788561,28496.74,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.767
22219,9323,AL33404091165974888562,59434.57,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.770
22220,1465,AL51912214531825448563,86647.57,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.777
22221,5418,AL49729338852126838564,24504.34,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.783
22222,9397,AL48661231365182548565,3742.04,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.790
22223,7198,AL67865525219754218566,48749.73,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.793
22224,2666,AL02255821056682318567,62497.06,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.797
22225,1498,AL58662289676099728568,63646.18,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.800
22226,2825,AL73671788029470548569,1880.66,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.807
22227,7286,AL54248426424017158570,77422.84,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.810
22228,7263,AL31229982631269768571,31075.11,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.813
22229,9756,AL07523314906451898572,22436.71,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.817
22230,3928,AL90531323384048688573,68970.00,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.820
22231,9135,AL44256153884545468574,43798.42,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.823
22232,7287,AL14956672943874618575,69692.18,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.830
22233,1770,AL91907542189396188576,88177.26,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.830
22234,1557,AL69806809064923978577,93245.93,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.837
22235,7905,AL00472330640836998578,29004.39,GBP,BUSINESS,FROZEN,2026-02-08 18:49:51.840
22236,7149,AL34402396443144348579,21790.73,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.847
22237,5616,AL59640539060776588580,76250.51,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.850
22238,6855,AL17560200638997518581,74876.18,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.853
22239,1956,AL52746313711342038582,44163.96,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.857
22240,6246,AL10966395792501508583,80145.39,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.860
22241,7731,AL60289106671179368584,51941.31,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.863
22242,6871,AL56320764122813728585,64865.25,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.870
22243,1273,AL35163124305286128586,88189.79,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.873
22244,4694,AL32004567968339858587,82797.12,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.877
22245,9487,AL44328253201513198588,79992.41,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.880
22246,9703,AL08233405129017128589,43170.89,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.887
22247,2494,AL62867354778478518590,32297.55,GBP,BUSINESS,FROZEN,2026-02-08 18:49:51.890
22248,4200,AL49914020635934268591,81703.77,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.890
22249,3089,AL61798840256991898592,52279.71,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.897
22250,8772,AL68648537955333318593,69098.89,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.900
22251,8412,AL68064052091899378594,99059.29,EUR,SAVINGS,FROZEN,2026-02-08 18:49:51.903
22252,8302,AL25331664636140338595,58649.68,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.907
22253,8108,AL01222669319978998596,60040.09,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.910
22254,4168,AL11826883765058448597,41631.43,CHF,STANDARD,ACTIVE,2026-02-08 18:49:51.913
22255,4070,AL59486130756272488598,45900.28,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.917
22256,429,AL07246793678111658599,17992.21,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:51.920
22257,9254,AL83173350555991028600,72518.20,CHF,BUSINESS,FROZEN,2026-02-08 18:49:51.927
22258,9782,AL57594616837412858601,18638.25,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:51.930
22259,2346,AL54464037151973808602,99902.49,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.933
22260,696,AL65294177700693638603,69925.73,GBP,STANDARD,ACTIVE,2026-02-08 18:49:51.937
22261,5625,AL06613922345978618604,99138.12,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:51.940
22262,9517,AL41308289029582648605,50780.30,USD,BUSINESS,ACTIVE,2026-02-08 18:49:51.947
22263,8644,AL28087118661038328606,45111.20,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.950
22264,287,AL35805558690706618607,84661.66,USD,STANDARD,ACTIVE,2026-02-08 18:49:51.953
22265,1673,AL73776976912453368608,93872.09,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.957
22266,2177,AL66609050984871088609,4671.65,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.960
22267,8234,AL50939056594670538610,11075.87,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.967
22268,9298,AL74470720560743408611,59615.47,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.970
22269,5434,AL20434264510904018612,54999.04,USD,SAVINGS,FROZEN,2026-02-08 18:49:51.970
22270,7440,AL87008508524319468613,49046.94,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:51.977
22271,758,AL60471121240192658614,21457.62,USD,SAVINGS,ACTIVE,2026-02-08 18:49:51.980
22272,5103,AL73082819710362808615,83692.91,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:51.987
22273,5693,AL56662095252697618616,18372.55,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:51.990
22274,8115,AL59654583731547488617,49403.68,EUR,STANDARD,ACTIVE,2026-02-08 18:49:51.993
22275,3132,AL29303325486929788618,39030.45,GBP,BUSINESS,FROZEN,2026-02-08 18:49:51.997
22276,6387,AL71793540288820488619,53340.99,GBP,STANDARD,ACTIVE,2026-02-08 18:49:52.007
22277,5412,AL58157144302546908620,49335.56,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.010
22278,5529,AL85638811305478488621,49347.51,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:52.013
22279,1279,AL79891086777785158622,23834.80,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:52.017
22280,5505,AL44272876573452678623,54532.45,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.020
22281,2488,AL25578410270239198624,67709.66,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.027
22282,6573,AL44816749181247428625,66746.77,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.030
22283,8914,AL80908975394359978626,34228.19,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.033
22284,1188,AL51455518189739178627,22908.77,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:52.037
22285,2460,AL91517720723888428628,46601.69,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:52.040
22286,912,AL02744482858405478629,60025.40,CHF,STANDARD,ACTIVE,2026-02-08 18:49:52.043
22287,665,AL10272465646860828630,7308.55,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.050
22288,1483,AL36163752021623208631,13822.72,CHF,STANDARD,ACTIVE,2026-02-08 18:49:52.053
22289,3287,AL98997389056992928632,84665.91,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.060
22290,4738,AL96957925323029568633,37589.33,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:52.063
22291,5216,AL21751653716519228634,32642.10,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.067
22292,7105,AL74672027011754388635,32111.08,USD,SAVINGS,ACTIVE,2026-02-08 18:49:52.070
22293,4971,AL31662576903261598636,38809.20,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.073
22294,5031,AL07542658849382938637,44004.95,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.077
22295,3052,AL08455066939302758638,97857.59,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.080
22296,4320,AL69983020469684408639,29824.72,CHF,STANDARD,ACTIVE,2026-02-08 18:49:52.083
22297,5088,AL19799982737259408640,36224.14,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.090
22298,2190,AL56205053902154188641,48634.63,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.090
22299,3203,AL89970620240189668642,79322.90,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.097
22300,5685,AL24163794431077608643,74820.57,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.100
22301,664,AL75883513894709048644,61066.15,USD,SAVINGS,ACTIVE,2026-02-08 18:49:52.100
22302,4858,AL21343057579019678645,73509.52,CHF,STANDARD,ACTIVE,2026-02-08 18:49:52.107
22303,8682,AL57664517953647808646,77034.38,USD,SAVINGS,ACTIVE,2026-02-08 18:49:52.110
22304,5219,AL74230532601901798647,8814.04,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:52.113
22305,7675,AL32624640972171438648,96328.35,CHF,STANDARD,ACTIVE,2026-02-08 18:49:52.117
22306,5428,AL81573751417330258649,29142.17,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.123
22307,1800,AL85811909252220978650,30705.61,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.130
22308,809,AL63907405985833298651,11383.42,CHF,SAVINGS,ACTIVE,2026-02-08 18:49:52.130
22309,3235,AL71947163208975998652,79781.13,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:52.137
22310,7979,AL71506374369125168653,73614.56,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:52.143
22311,5657,AL60668331361879808654,52552.23,CHF,BUSINESS,FROZEN,2026-02-08 18:49:52.147
22312,6809,AL95926681680069128655,99314.89,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.150
22313,6405,AL30797294947621158656,91392.77,USD,STANDARD,FROZEN,2026-02-08 18:49:52.157
22314,9624,AL76493144909549438657,83388.92,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.160
22315,6993,AL85804483491168268658,43296.68,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.167
22316,5399,AL87510766611547768659,51706.98,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.170
22317,6603,AL02411863366688108660,11323.20,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.177
22318,8347,AL51334724577498188661,53739.86,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:52.180
22319,6628,AL90712164672850508662,7862.85,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:52.183
22320,5845,AL81811659219050288663,95787.83,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:52.190
22321,2105,AL18659410342660758664,5422.63,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.193
22322,3214,AL24384873512812418665,8998.36,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.197
22323,2971,AL79411618759938538666,62588.19,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.200
22324,3240,AL74905305022565298667,22870.93,GBP,STANDARD,ACTIVE,2026-02-08 18:49:52.207
22325,6605,AL27107324212168078668,46874.88,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.210
22326,758,AL71004571745214388669,38194.53,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.213
22327,6770,AL83079131256252308670,54484.04,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:52.220
22328,8195,AL31108575649964418671,39303.75,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.223
22329,4363,AL68588411721711188672,86825.73,USD,SAVINGS,ACTIVE,2026-02-08 18:49:52.227
22330,349,AL22955036556171598673,93441.58,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.230
22331,1391,AL33808695235715668674,72359.19,USD,STANDARD,FROZEN,2026-02-08 18:49:52.237
22332,5601,AL53477325304492058675,40145.24,USD,SAVINGS,ACTIVE,2026-02-08 18:49:52.240
22333,888,AL38308344056034268676,13240.14,EUR,BUSINESS,ACTIVE,2026-02-08 18:49:52.243
22334,9126,AL96008996814334648677,2704.27,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.250
22335,8451,AL38612286821045998678,70506.68,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.253
22336,5771,AL41629029129007978679,35984.71,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.257
22337,7902,AL69127670650477798680,37651.22,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.260
22338,9828,AL26017403659815628681,85925.54,CHF,BUSINESS,ACTIVE,2026-02-08 18:49:52.270
22339,7325,AL60006489424194708682,75165.71,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.273
22340,6843,AL21717533455782718683,39055.44,CHF,SAVINGS,FROZEN,2026-02-08 18:49:52.280
22341,555,AL58886891951230348684,42266.44,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.283
22342,2762,AL40432484711810628685,84857.75,GBP,SAVINGS,ACTIVE,2026-02-08 18:49:52.287
22343,5738,AL49167772791312768686,16473.73,CHF,STANDARD,FROZEN,2026-02-08 18:49:52.290
22344,5753,AL56569462507574128687,96716.75,EUR,STANDARD,ACTIVE,2026-02-08 18:49:52.297
22345,9981,AL48934554664545038688,25580.45,GBP,BUSINESS,ACTIVE,2026-02-08 18:49:52.303
22346,655,AL33270305696596158689,36400.75,EUR,SAVINGS,ACTIVE,2026-02-08 18:49:52.307
22347,3938,AL43831648102768508690,35695.73,USD,BUSINESS,ACTIVE,2026-02-08 18:49:52.310
22348,3075,AL04669166064494758691,98066.77,USD,SAVINGS,ACTIVE,2026-02-08 18:49:52.313
22349,467,AL76710016136079048692,41974.71,USD,STANDARD,ACTIVE,2026-02-08 18:49:52.320
